mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,C#/DbMajor_count,F#/Gbminor_count,BMajor_count,D#_Ebminor_count,Dminor_count
INTJ,NT,pov: you're an intj,2HN0r7k5GKA4nD861ZRLGL,30,0.5936666666666669,0.16632588148143,0.6746,0.1357600824985017,-6.4353333333333325,2.456987436754168,0.6333333333333333,0.4901325178535609,0.0701733333333333,0.0639757601366132,0.2246566666666666,0.2384258396568877,0.1679666666666666,0.1398169155898437,0.49808,0.256407270863609,128.08766666666668,35.699291026799,0.0934510773333333,0.2259332677653613,0.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0
INTJ,NT,Intj,02FAK7auk9ilZtQ4eeBpsz,50,0.63322,0.1455870999555571,0.71268,0.1746642773892772,-6.16356,4.266191429443018,0.58,0.4985693819032897,0.1084739999999999,0.1018760167045798,0.1307932779999999,0.1834980664651257,0.221416,0.1713183173546381,0.5790000000000001,0.2064296094882451,125.88812,32.24507817886036,0.0376109301999999,0.1389658535917403,0.0,3.0,2.0,4.0,1.0,5.0,6.0,2.0,0.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,7.0,1.0,0.0,1.0,0.0
INTJ,NT,INTJ,2vhl4RXazDJTOM3NW733Qt,50,0.70044,0.1327254585486099,0.68872,0.1759167289094589,-6.560980000000001,2.6113492836509806,0.54,0.5034574339058886,0.122526,0.1064947863244286,0.1837508799999999,0.2434762226249199,0.210022,0.1603532812643536,0.521834,0.2457409085328094,119.84084,22.364055150848746,0.1389787605999999,0.2575675832845036,2.0,4.0,4.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,6.0,2.0,2.0,1.0,0.0
INTJ,NT,Study like an INTJ,1cERhem1wyWkO7VOFHwca7,50,0.5061200000000001,0.1937888225752508,0.4409679999999999,0.2500110539923532,-13.868900000000002,6.1710936524531,0.52,0.5046720495044485,0.05404,0.0422709337102304,0.4894454,0.3843127872418401,0.135376,0.0917640242520933,0.14576,0.1268632688353561,117.90528000000002,24.41072260887308,0.80112,0.2091038839565499,3.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,2.0,0.0,1.0
INTJ,NT,INTJ mood,4IGHK31pQyoKmIS4CATq6M,45,0.539311111111111,0.199056961037221,0.5429168888888889,0.2602920934766645,-11.378755555555555,7.582094601924012,0.6666666666666666,0.476731294622796,0.0743933333333333,0.0626740282587757,0.3180681911111111,0.318843493904637,0.1490088888888888,0.0988731920239763,0.2868866666666667,0.2431447619685179,119.88546666666667,31.018170154839005,0.5046578991111111,0.3748162127807057,0.0,4.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,0.0,2.0
INTJ,NT,INTJ PLAYLIST,6G7ZpnxSzrAK14W6ZBf93M,40,0.539325,0.1652994776388973,0.556925,0.2271305269708395,-8.366575000000001,3.657763166040982,0.5,0.5063696835418333,0.072065,0.0641923773332341,0.4147491749999999,0.3487814657935125,0.1859825,0.1205384477177515,0.4061424999999999,0.2163734922476316,118.50145,30.70807411485764,0.0360710815,0.1346439308585477,3.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,5.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0
INTJ,NT,intj x entp,1cZhK1gnF75PemFeti26tj,48,0.6978333333333334,0.1272592149960797,0.6312916666666667,0.1178117789027351,-6.07275,1.9140253060867365,0.3333333333333333,0.4763930673403307,0.1792395833333333,0.1049310872938699,0.2109566666666666,0.1668044108980199,0.1348604166666666,0.0853298998246102,0.5827291666666666,0.1865378564719856,122.05914583333332,32.23408247128362,9.9359375e-05,0.0004346594769467,0.0,5.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,3.0,4.0,2.0,6.0,3.0,1.0,0.0,3.0,1.0
INTJ,NT,Intj ,6GwT3RMOGwAhrvhuU74RW0,37,0.648972972972973,0.1473692426990574,0.6790270270270271,0.1722316731883228,-5.977756756756756,1.856388465174688,0.5405405405405406,0.5052279240652237,0.0929,0.0858650815071075,0.1149351621621621,0.1783228428175384,0.1734918918918918,0.14408297065383,0.5117810810810812,0.226936802066417,121.94713513513511,22.08989637086774,0.0592392405405405,0.1822665820919561,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0,5.0,0.0,1.0,0.0
INTJ,NT,Intj,2gC3pyIpN55owo56yEjlhc,50,0.6633999999999999,0.1580334503469801,0.70678,0.158316305708102,-5.51714,2.6102673724180447,0.54,0.5034574339058886,0.094856,0.0837875158983017,0.09369933,0.1176426884889766,0.1794279999999999,0.1403557027043527,0.4925,0.2000730733853947,121.2656,27.43980319141654,0.0524649832,0.1411143982327501,3.0,1.0,2.0,4.0,0.0,3.0,1.0,5.0,2.0,2.0,0.0,5.0,0.0,1.0,4.0,3.0,2.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0
INTJ,NT,intj zone,6BiNeWtAm94NjCPosxuRoR,43,0.7329302325581395,0.1021116091876776,0.834511627906977,0.0976332720641559,-3.025418604651162,1.4661226842798365,0.5116279069767442,0.505780538858873,0.1250581395348837,0.083802333279706,0.0869176744186046,0.0953582183347964,0.1881883720930232,0.1304949428126154,0.6344883720930232,0.1403526802792612,117.78753488372094,22.86865937036021,0.0004167279069767,0.0013866411864123,0.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,2.0
INTJ,NT,intj 1w9 playlist,2buYecEAYQIokRyZADqI7G,45,0.5200622222222223,0.1752400214885662,0.771511111111111,0.1657537360366305,-5.828488888888889,2.7144810371432144,0.4666666666666667,0.5045249791095131,0.0707711111111111,0.055172710737293,0.1139632875555555,0.2274890895468696,0.2322666666666666,0.1897470720818541,0.4828,0.2693482774131933,126.18226666666664,32.578265896006634,0.09707593,0.2385736558709753,0.0,3.0,3.0,4.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,6.0,3.0,3.0,1.0,1.0,4.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0
INTJ,NT,999IQ INTJ BASED SCHIZO SUICIDAL SIGMA ANIME LOVER GAMER MONKEY LIFTER ,65Je4C1M7KOLSr1dt8LF7O,50,0.45574,0.1263629062725001,0.8645599999999999,0.10095425514882,-5.329800000000001,2.018848439187093,0.6,0.4948716593053935,0.073914,0.0628442324728534,0.023880288,0.070282206447278,0.1933159999999999,0.1465068255845342,0.4094359999999999,0.1997297017961821,137.27784,33.31993632938523,0.145047817,0.2914977264199472,1.0,4.0,2.0,6.0,0.0,2.0,1.0,5.0,1.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,0.0,2.0,2.0,3.0
INTJ,NT,INTJ,2FN5zDhC89HXdPt9fc8sa6,16,0.5965,0.1650224227188536,0.64175,0.1395905918510747,-6.90175,2.714598128637092,0.4375,0.51234753829798,0.06859375,0.0740007970114736,0.3039874999999999,0.2367031301722335,0.17804375,0.1493525626105335,0.4207499999999999,0.25905224698247,131.8803125,25.51483249071345,0.129291504375,0.2983318571548942,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
INTJ,NT,Intj,6uO2QnZlyx8HdQScA2GWsS,10,0.5727,0.1437475023937614,0.6834,0.1229852746379735,-6.1699,2.226164287139054,0.7,0.4830458915396479,0.0611399999999999,0.0390822835679913,0.32488,0.3371230035989172,0.1448499999999999,0.066762452022076,0.3946,0.224310400016485,138.63029999999998,22.62805891930537,0.182682082,0.3617368720806211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
INTJ,NT,"8) for INTJs, by an INTJ • ‘the masterminds’ • cold, strategic, intellectual, wary, visionaries",3c4nocTGUXndWRapAzOD4o,50,0.6511,0.1505630588619849,0.70076,0.1819940075263749,-5.60808,2.3745436497335226,0.48,0.5046720495044485,0.165346,0.116215172022259,0.21054852,0.2104016193737868,0.215212,0.178620234061896,0.50676,0.1776385415065419,132.61152,31.59229738029348,0.0028780162,0.0127421634997398,3.0,4.0,1.0,9.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,3.0,0.0,3.0,5.0,3.0,0.0,0.0,1.0
INTJ,NT,intj x entp,2DGshW4WAksPpmRi4PyGWw,50,0.5532199999999999,0.1417684645858182,0.6618799999999999,0.2299381141231931,-7.4832,3.693094825177808,0.46,0.5034574339058886,0.0888999999999999,0.1054411123009678,0.220753438,0.3035028172003941,0.208616,0.1601227747826074,0.4303,0.1918146692694247,130.49386,28.637068130352468,0.0735532704,0.1788145233886566,1.0,2.0,1.0,5.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,4.0,2.0,6.0,2.0,1.0,0.0,6.0,4.0,2.0,1.0,0.0,2.0
INTJ,NT,life of an INTJ,1d9ZHKOHU2dMa65Ouw0eI9,40,0.550725,0.1320914577295905,0.6409499999999999,0.1466595481955507,-6.72845,1.9389484587376289,0.45,0.503831473655779,0.0541225,0.0427310101022544,0.1612674999999999,0.2151580632542813,0.1704825,0.1199815966390316,0.399855,0.2108092331822109,120.007025,25.36585922818256,0.01384,0.0386726803796846,3.0,4.0,1.0,2.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0
INTJ,NT,intj,7kzra3Zrv2loJqIadNfeLW,50,0.46486,0.1461997529242168,0.49412,0.2000540375978042,-9.70554,3.764647183566436,0.64,0.4848732213850611,0.043918,0.0473735510897921,0.3404507539999999,0.3447709138634067,0.15587,0.1020132549410784,0.307954,0.216800205408819,110.7934,28.369206843667232,0.299123372,0.3817444873362196,2.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0
INTJ,NT,INTJ,7puhlUIfjAztK9OY80Hdpl,14,0.6059285714285714,0.1774791273906333,0.7098571428571427,0.0952485470455361,-5.748142857142857,2.1445582961799583,0.5714285714285714,0.5135525910130955,0.0967285714285714,0.0811322607614488,0.1812358571428571,0.2379196083818931,0.2206071428571428,0.1784123377256944,0.4159,0.2238178895716508,132.98292857142857,33.66030248610437,0.0279304614285714,0.0764050335936009,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
INTJ,NT,intj,5xaZGag5kAlu90VeYFgbfF,10,0.6016999999999999,0.0820271635225524,0.5916,0.1899720447270539,-9.8482,4.054984992436951,0.5,0.5270462766947299,0.09657,0.1018404858371932,0.0259752,0.0344848172446948,0.1722,0.1483530323998206,0.28804,0.2174126552587651,122.9772,17.506085385119974,0.3381915,0.3868936000594278,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
INTJ,NT,VAGEL'S SICKENING INTJ LIFTER PLAYLIST,1Gtun3SU1XKu96ek92sdaj,50,0.31778,0.1082561757676518,0.8408800000000001,0.142754054233146,-6.12514,2.3179623529720925,0.58,0.4985693819032897,0.086138,0.0595011812264843,0.0558708742,0.1659054983008601,0.220618,0.1848611797859051,0.2321899999999999,0.1387593309971459,114.88968,25.28149513019274,0.2290982879999999,0.332352532723258,1.0,2.0,0.0,5.0,2.0,6.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,8.0,1.0,1.0,3.0,0.0,4.0,1.0,2.0,1.0
INTJ,NT,intj-6w5,1ERzKjq7BCfNeVcY0oXVBQ,30,0.5343666666666668,0.1589542296588448,0.4767133333333333,0.1804346375748892,-10.854500000000002,3.8392580079650975,0.8,0.4068381021724863,0.03059,0.0047439507760428,0.400561,0.3116355717196522,0.1380066666666666,0.0643612162790569,0.3943333333333333,0.2186769516785029,115.85576666666664,28.967089468119216,0.4276022276666666,0.3236184146374785,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0
INTJ,NT,"Intj, 5w6",48WTen2UbavMFIPddfEWcj,50,0.4689199999999999,0.1545827616653345,0.66049,0.2272016655676949,-10.42384,4.2838828818381725,0.48,0.5046720495044484,0.051986,0.0438446515947998,0.2019277878,0.2658204088266273,0.182654,0.135840748913226,0.38704,0.2328152451351649,127.34412,27.811499157972005,0.3087822376,0.3471636123355913,2.0,11.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,0.0,2.0
INTJ,NT,intj <3,4UPb0zCX9hJGYjo3kPM9QV,50,0.53398,0.1302132458229772,0.7154600000000001,0.1797987775491348,-5.9542600000000006,2.4947663815209924,0.42,0.4985693819032897,0.070994,0.0622482371195345,0.096572882,0.1393149115821926,0.1935299999999999,0.1192974044742203,0.424668,0.1932502485042096,127.61106,31.325008440743524,0.092610305,0.2058148942925404,2.0,4.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,7.0,3.0,0.0,2.0,2.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0
INTJ,NT,intj vibes?,1QMhioLZA4rdbp4oCoh42k,8,0.4428749999999999,0.1540152473898978,0.6151249999999999,0.1399657483611105,-7.330875000000001,1.7227514071142958,0.375,0.5175491695067657,0.0468125,0.0274377444668575,0.0785525,0.0778957720748877,0.2259999999999999,0.0878310065653679,0.342775,0.1851717484622625,110.40825,40.68732663250315,0.0284477124999999,0.0419542961308216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
INTJ,NT,INTJ enerjisi aldığım şarkılar,52akIRp72MtT5aAEn4qnpX,50,0.5767,0.1219669158888121,0.67326,0.1553195271374597,-6.55562,2.158075104989516,0.48,0.5046720495044484,0.057194,0.0353458389433925,0.19927878,0.2201547764826698,0.17897,0.1195984663917782,0.50176,0.2236217250590097,125.04438,29.75441519347531,0.0912032539999999,0.2075438383429651,1.0,5.0,2.0,5.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0
INTJ,NT,INTJ vibe,6F8SgNnJ5NKxqjukjT8S9A,50,0.57074,0.1475792156706329,0.6835400000000001,0.1413510913307999,-6.2884,2.2922545269508205,0.32,0.4712120714991611,0.106868,0.1012681113859317,0.23269126,0.2529211228648503,0.1684679999999999,0.1121126955617536,0.41863,0.2099602841452815,126.71356,31.95150880482,0.0202108834,0.0649294245315507,3.0,0.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,2.0,0.0,3.0,2.0,3.0,0.0,1.0,2.0
INTJ,NT,Intj 5w4 kpop drift,5WZAZVvfzGbEgT17oRtJ7o,50,0.6525799999999999,0.1040206200123567,0.7819999999999999,0.13526617750018,-4.626799999999999,1.7723027451336195,0.5,0.5050762722761054,0.139702,0.104836302892088,0.1051583999999999,0.1556884826505828,0.16679,0.1175198797772408,0.480564,0.1922877167800631,132.31491999999997,28.53794906453152,0.0079521912,0.0354674985409422,1.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,6.0,1.0,5.0,7.0,3.0,5.0,1.0,2.0
INTJ,NT,INTJ.,6GPuthetpLpFidEqsGBACx,50,0.5749799999999999,0.1352894840325585,0.6790999999999999,0.2066072138535499,-7.832660000000001,3.693767887749774,0.58,0.4985693819032897,0.0679519999999999,0.0562057635217352,0.204775312,0.2626509326770191,0.18563,0.1605069166924667,0.43701,0.2855703689325013,128.39626,25.049778738531565,0.310557214,0.3771416913307269,3.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,8.0,2.0,6.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0
INTJ,NT,SIGMA-MALE INTJ BASED LIFTER CLASSICS 🔥‼️💉💉,4ESoX4rVi6GWJAw44bww5T,50,0.77384,0.1312926875188347,0.6411199999999999,0.1197675708211875,-6.25468,1.8024304955888235,0.58,0.4985693819032897,0.211024,0.1300459644957607,0.165766,0.1555007223554322,0.19158,0.1397761694675469,0.479268,0.2383489625206996,130.78871999999998,25.99948625398241,0.0018657595999999,0.0115904352961547,2.0,3.0,2.0,4.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,1.0,3.0,0.0,3.0,7.0,0.0,3.0,0.0,1.0
INTJ,NT,INTJ girlboss vibes,3zQJSbapA5OxPOPLSXDaZM,50,0.6962399999999999,0.1600737789079696,0.70986,0.1647686083139451,-6.237760000000001,2.6693201347985256,0.54,0.5034574339058886,0.0891699999999999,0.0855059330797385,0.09767034,0.1519145955905931,0.221372,0.1941527013587448,0.6355000000000001,0.1665047955428777,117.6554,22.0825436016408,0.0877369276,0.1871020879383022,0.0,3.0,1.0,1.0,0.0,3.0,1.0,4.0,1.0,4.0,0.0,4.0,2.0,5.0,1.0,2.0,3.0,0.0,2.0,4.0,3.0,2.0,3.0,1.0
INTJ,NT,Inside an INTJ,6kEPdkLxzHeXGz4WvnHAwh,50,0.57896,0.1259789357190239,0.7698599999999999,0.1609949942180355,-5.571219999999999,2.0188106853455343,0.52,0.5046720495044484,0.0683619999999999,0.0434360185814041,0.0903138359999999,0.1203381554307146,0.17381,0.1146276318327821,0.3676959999999999,0.1477976843319189,122.53836,24.63565827749919,0.0013904954,0.0066408752553923,4.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0
INTJ,NT,Playlist del Pedrito Sola moradito para gente INTJ inestable,6wGQFANjqDVPw7GHWwm9kD,50,0.5903400000000001,0.1527957967687727,0.6355,0.1557949004955173,-7.274400000000001,3.18411824849646,0.44,0.5014265364224069,0.053786,0.0451328606020319,0.20806166,0.2153150181180304,0.173954,0.1547873540818935,0.498014,0.2275238440162225,121.79930000000002,29.54109130136377,0.1052670906,0.241902637439545,2.0,5.0,1.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,5.0,4.0,0.0,4.0,3.0,2.0,0.0,3.0
INTJ,NT,Intj song,7dpYqDlSXrbnBDFUj32Sdf,13,0.6073846153846154,0.1143317821528922,0.7467692307692307,0.1166605859221198,-6.274307692307692,2.0708149114384646,0.5384615384615384,0.5188745216627708,0.0878615384615384,0.0823530766320799,0.2798923076923077,0.3091171828814505,0.2203846153846154,0.2230623487060432,0.5614615384615385,0.2166247198054027,122.267,27.85612855070376,0.2189066361538461,0.3647709080978834,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
INTJ,NT,Based INTJ Lifter Playlist😎👆‼️,2sKAvHJSqRJ1yAk2RvnU8e,50,0.38486,0.0856411616655716,0.9662,0.072270467053723,-3.69494,2.3109812776641627,0.64,0.4848732213850611,0.14367,0.0632375703685906,0.003159216,0.0097810787663328,0.2626519999999999,0.1764705239189959,0.279208,0.167168443511694,122.22204000000002,24.27620386805287,0.0312453324,0.1092193337999772,0.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,5.0,2.0,4.0,1.0,1.0
INTJ,NT,are you an intj too?,4jiKrKTMqMlsKwuPKt64wT,50,0.57408,0.1329381995438451,0.69112,0.1808384824496541,-6.18366,2.4185082736670385,0.52,0.5046720495044485,0.104204,0.1164976201210889,0.147459142,0.195205015778127,0.179562,0.1269634735999745,0.4333999999999999,0.2054607564694036,122.28338,27.37949634671156,0.026874134,0.0876264627227612,2.0,4.0,2.0,3.0,0.0,7.0,2.0,4.0,2.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0
INTJ,NT,iMy INTJ,1tvGoOFylfMEaDP5WW2hlV,6,0.5488333333333334,0.1173293086430951,0.4188333333333334,0.1864118200830265,-11.794833333333331,3.3556630591682866,0.8333333333333334,0.408248290463863,0.0379833333333333,0.0174352994429882,0.7051666666666666,0.2882356096436849,0.1134833333333333,0.0271972363792107,0.3004333333333333,0.2311185121678197,119.65683333333334,24.04229615004912,0.1265125666666667,0.3078955421427317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
INTJ,NT,iMy INTJ,1tvGoOFylfMEaDP5WW2hlV,6,0.5488333333333334,0.1173293086430951,0.4188333333333334,0.1864118200830265,-11.794833333333331,3.3556630591682866,0.8333333333333334,0.408248290463863,0.0379833333333333,0.0174352994429882,0.7051666666666666,0.2882356096436849,0.1134833333333333,0.0271972363792107,0.3004333333333333,0.2311185121678197,119.65683333333334,24.04229615004912,0.1265125666666667,0.3078955421427317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
INTJ,NT,intj 6w5 // the skeptical architect,0sv5mMF21ubZPjUGLSyFWJ,50,0.60014,0.1139156526486476,0.6543800000000001,0.1655904574298795,-6.44844,2.616068347418956,0.52,0.5046720495044485,0.070002,0.0594121663140004,0.13342235,0.1867755222449668,0.15686,0.1166256999016555,0.47257,0.2459892110210842,117.39884,30.955679307720725,0.0186382312,0.0832222914070407,1.0,3.0,2.0,2.0,0.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,4.0,3.0,0.0,1.0,1.0
INTJ,NT,intj energy ,3LT3lEbyb5RpoqgXI32Gsy,50,0.5888800000000001,0.154370563969975,0.67522,0.1374286144936077,-6.031520000000001,1.7470917553559264,0.5,0.5050762722761054,0.0783119999999999,0.0841557682066356,0.18966694,0.2203327376270281,0.1928699999999999,0.1408895141736305,0.5124580000000001,0.2181516941703359,119.71146,31.796030245228888,0.0827702588,0.2162066551565639,3.0,6.0,1.0,3.0,0.0,3.0,0.0,3.0,4.0,2.0,1.0,2.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
INTJ,NT,intj hottie,0XNNOaWrkZBG7nHXn3Edk4,22,0.6248181818181818,0.1482156203976832,0.6128181818181819,0.147089747907167,-7.821772727272727,3.203675878793552,0.3636363636363636,0.4923659639173309,0.0960590909090909,0.0700024942350928,0.1691606363636363,0.1724320507036364,0.1621136363636363,0.1070932406183844,0.3422727272727273,0.1964228145555451,112.20086363636364,26.08663242296705,0.0978596863636363,0.2588572427935424,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0
INTJ,NT,"INTJ, the architect",6R86BllKzcMIpowdUsGyR1,50,0.60442,0.1301282083648464,0.68266,0.1745449605841031,-6.21288,1.916502518566951,0.42,0.4985693819032897,0.068254,0.0530003473612028,0.1798331299999999,0.2097839945722307,0.168582,0.1392347008266463,0.476516,0.2160634981874069,122.33406,28.746010662997097,0.0285556192,0.0853757309355762,3.0,3.0,3.0,0.0,1.0,6.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0
INTJ,NT,INTJ LIFTER ,6j9qYgVmW11k4zTG4bmRxM,50,0.40442,0.1498528652528532,0.93558,0.1003209319521858,-4.3908,1.7206576459871026,0.62,0.4903143514780145,0.116976,0.0742006258843727,0.0043699102,0.0217221507785821,0.210508,0.1775413660795358,0.252324,0.1577028056898449,130.81136,31.411412015484608,0.1519821114,0.2927310355041277,2.0,3.0,1.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,0.0,5.0,1.0,3.0
INTJ,NT,Intj,6IR3DMEfYjmGGYCoVzwxVh,23,0.4277826086956522,0.149308392421293,0.4671130434782609,0.2198248027703959,-10.182304347826086,4.586491285531127,0.3478260869565217,0.4869847535576739,0.0493347826086956,0.0359245371792247,0.3361610086956522,0.3416776659622632,0.1737565217391304,0.1648428199723684,0.2066304347826087,0.1557842985283953,119.42039130434785,29.976379649406887,0.2320428704347825,0.3396566702911665,2.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0
INTJ,NT,pov: you're intj,3NVzx5zeZsPa8W7ucdPifC,44,0.5422954545454547,0.1357198858705636,0.6974772727272728,0.1835992208318527,-6.6475681818181815,3.211910106171536,0.6136363636363636,0.4925448434741561,0.0462272727272727,0.0217517854240334,0.2036075886363636,0.2783542571353476,0.1836249999999999,0.119058977226161,0.4787477272727273,0.2281674726513618,121.73863636363636,29.623471860570227,0.1243730095454545,0.2554276456826503,1.0,2.0,0.0,3.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,3.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,5.0,2.0,1.0,0.0,3.0
