mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_EbMajor_count,Eminor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,Bminor_count,BMajor_count,Dminor_count,EMajor_count,A#/BbMajor_count,D#_Ebminor_count
ESFP,SP,Esfp,3iU5uid1cnKzPSzsjGAcSA,12,0.6617500000000001,0.093881090166812,0.7760833333333332,0.1536314706949028,-5.809666666666668,2.8026083413762106,0.5833333333333334,0.5149286505444373,0.1098333333333333,0.1239289483632627,0.1407658333333333,0.2400872540048847,0.2569,0.1732903501483722,0.4987416666666667,0.3060431415171674,110.35491666666664,19.896293366345827,0.0944999999999999,0.2226621982857767,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ESFP,SP,MBTI: ESFP,2LUUTXhgFanSlcU5DT5QMr,17,0.6060000000000001,0.1593690685170745,0.7585882352941176,0.1811901828271641,-5.299882352941176,2.873586758790157,0.2941176470588235,0.4696682183138622,0.0943764705882353,0.0979505074604757,0.1853731488235294,0.2254321857840435,0.1897235294117647,0.132742356321427,0.5293176470588236,0.1995168296012084,125.5449411764706,20.55459785993936,0.06523646,0.207779230057865,1.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ESFP,SP,Desmond Nkosi,320WG8lpHFr1shlx9ROXYD,7,0.6539999999999999,0.136951329554213,0.6871428571428572,0.1284606665759712,-6.468714285714285,1.2313229625468851,0.5714285714285714,0.5345224838248488,0.0748714285714285,0.0269176345100948,0.1438828571428571,0.1130804377002326,0.2393,0.241268308458999,0.5497142857142857,0.1702789028679265,125.58185714285716,38.83131173176517,7.457142857142857e-07,1.9729745491081664e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ESFP,SP,songs i lowkey relate to,0RVvdjPm2ZhxiSNY158CAs,34,0.588764705882353,0.1505259584627282,0.6776764705882354,0.1425060808034297,-5.860617647058824,1.969271700704171,0.7058823529411765,0.4624972900628804,0.0645823529411764,0.0457285367476784,0.1511964705882353,0.1946264089477403,0.1513323529411764,0.1049557561058489,0.6077941176470588,0.2196827987930814,125.1021176470588,31.276920404441025,0.0114197670588235,0.0582728968019259,1.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,5.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0
ESFP,SP,ESFP,4zLefVcMuJ5v6axi5S832C,17,0.7073529411764705,0.1056455992791882,0.7448235294117648,0.15485042593343,-5.018235294117647,2.11857609992572,0.4705882352941176,0.5144957554275265,0.1102647058823529,0.0787320530436657,0.1213317647058823,0.1555228115195361,0.1824411764705882,0.1007059212436359,0.6091764705882354,0.1994229911814701,125.53882352941176,31.85750886611212,0.0363169058823529,0.1496386168941045,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
ESFP,SP,ESFP,3Q65UPEeNFLdMi4KBWn5gJ,50,0.55656,0.1787265794561112,0.4413258,0.2303056175029792,-11.9724,7.170910903342298,0.42,0.4985693819032897,0.058484,0.0735132179146258,0.4914616799999999,0.3110484590700533,0.173342,0.132168499581529,0.4136959999999999,0.2712320942721662,114.18878,29.113337388375584,0.1304255236,0.3094743846593373,1.0,3.0,1.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,8.0,2.0,1.0,5.0,0.0,4.0,0.0,2.0,2.0
ESFP,SP,ESFP | The Entertainer,6LC2rTESnTsUf311lyixgV,17,0.5491176470588236,0.1734995973889209,0.5639470588235294,0.2325071722486401,-7.792705882352941,4.4783867319145445,0.5882352941176471,0.5072996561958923,0.0688058823529411,0.0539138835388,0.2766906470588235,0.3247266894341573,0.1925117647058823,0.1014653874626277,0.3752588235294117,0.221069251194121,132.0045882352941,35.93979758578717,0.08007652,0.1941280586867051,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
ESFP,SP,ESFP with 7w6,6pgbQ0l8gqHut98R6DAT85,50,0.64644,0.1340058116315125,0.7428999999999999,0.1368425655821391,-6.00942,2.306042427437721,0.68,0.4712120714991612,0.076804,0.0799630627993006,0.1377448879999999,0.1743026298278975,0.200644,0.1624784081856128,0.631524,0.2186234443801786,127.83252,26.9894117774254,0.0331253334,0.1298586435585445,0.0,4.0,3.0,2.0,6.0,0.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,6.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0
ESFP,SP,Heck yes (pop/rock/rap/reggae),5VlnSS76w9k3f4tPNHs4PL,50,0.59954,0.1186832880280237,0.77318,0.1373757977080328,-5.1873000000000005,2.0888751708974462,0.44,0.5014265364224069,0.088584,0.0796446325490773,0.110402152,0.1555794707693713,0.202132,0.1487429140003184,0.55282,0.1948300871455506,125.04052,24.38233899499674,0.0218223034,0.0814165981053481,1.0,5.0,3.0,0.0,4.0,0.0,0.0,2.0,3.0,7.0,1.0,9.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
ESFP,SP,Esfp,1oYt2RELHvw9l28vqyBq4a,50,0.64712,0.1251780185437148,0.74826,0.1612660129685592,-5.525619999999999,2.359366335632151,0.64,0.4848732213850611,0.0754,0.0607054615436246,0.1335052906,0.1627149147130811,0.199768,0.1587326457684525,0.5676819999999999,0.23036856865573,124.48649999999998,26.70269822661434,0.0019080508,0.006283807160548,0.0,5.0,3.0,4.0,5.0,0.0,3.0,4.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0
ESFP,SP,Playlist for ESFP,0uyMlNDwnRN8jvq4ljVJWz,14,0.6787857142857143,0.0785054418215985,0.736,0.1576144272974644,-5.830785714285713,1.8202566673864529,0.5,0.5188745216627708,0.11205,0.0912565593006037,0.1234243571428571,0.111144740273218,0.2496714285714286,0.1984180607031195,0.4819285714285715,0.1288669345223467,133.01857142857142,30.173896976116207,0.0089116942857142,0.0229165957099554,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESFP,SP,Esfp-t,1gNYmqii9396w6vPQQUFUy,50,0.6736200000000001,0.1480248034924539,0.6657,0.1969414343692778,-6.332539999999999,2.5001017302567217,0.64,0.4848732213850611,0.08341,0.0753054684032213,0.2238053999999999,0.2431495825342323,0.2253599999999999,0.1925704673566515,0.5820719999999999,0.1856519840992818,119.79074000000004,24.91408172574584,0.0188564368,0.128644560470369,3.0,7.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,0.0,4.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0
ESFP,SP,esfp,6DRdr98ZGQ5mXzbeQb8iMq,50,0.5639799999999999,0.142576938055585,0.7454199999999999,0.1494871627824098,-6.069860000000001,2.1762135906764524,0.76,0.4314191105869001,0.053786,0.0532057730870994,0.1163769259999999,0.1460421512076953,0.187612,0.161051084100033,0.598818,0.2120504923409535,127.08682,30.7464022761383,0.0253835282,0.1181373267408114,0.0,6.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0
ESFP,SP,➪𝙴𝚜𝚏𝚙,54yYwmaSsFR1YvpBQ7LBqN,30,0.7534666666666668,0.1333240111683675,0.7263333333333333,0.1139099261011428,-5.916133333333334,2.460931373075752,0.6,0.4982728791224399,0.1442966666666666,0.1353894446131,0.1058635666666666,0.1548509144136281,0.19412,0.1130656489191887,0.6474733333333335,0.2141767976314851,115.76836666666668,21.44233247168873,0.0040553136666666,0.0171490125991071,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
ESFP,SP,sahel official soundtrack,4wMd3hnfO4RA2bbvP20mlc,25,0.6598400000000001,0.0993674493986838,0.7319200000000001,0.1480711878343206,-6.23096,2.4094083554543704,0.84,0.3741657386773941,0.052452,0.0236951844615454,0.09028956,0.1012115124002205,0.1936879999999999,0.1888704435144189,0.6865600000000001,0.1695865265874621,124.15972,29.031097689259585,0.0070002591999999,0.0345839129264492,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0
ESFP,SP,ESFP,6FR3t75dEXW7Vh9t9JS1QG,9,0.7010000000000001,0.1526114346960934,0.5526666666666666,0.1233430176378055,-6.913111111111111,1.6491955193703112,0.6666666666666666,0.5,0.1253777777777777,0.1083045795174167,0.1556333333333333,0.1079634660429165,0.2026222222222222,0.1099908380022829,0.3722222222222223,0.1767192531798514,115.28011111111113,23.967846135210213,1.4455555555555556e-06,2.6577298165497893e-06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ESFP,SP,ESFP songs🧨(canon),0ab74Vqk3MFxZzfrfSBACT,50,0.6862999999999999,0.136739324472307,0.7107399999999999,0.1837765735331678,-5.66268,2.803762970272164,0.56,0.5014265364224069,0.101146,0.0755555430508859,0.16045388,0.200627908806189,0.183312,0.1290465849123913,0.52428,0.2300110946747338,119.2296,22.326905532407785,0.0211143535999999,0.1107473582623801,1.0,8.0,4.0,2.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0
ESFP,SP,ESFP songs🧨(canon),0ab74Vqk3MFxZzfrfSBACT,50,0.6862999999999999,0.136739324472307,0.7107399999999999,0.1837765735331678,-5.66268,2.803762970272164,0.56,0.5014265364224069,0.101146,0.0755555430508859,0.16045388,0.200627908806189,0.183312,0.1290465849123913,0.52428,0.2300110946747338,119.2296,22.326905532407785,0.0211143535999999,0.1107473582623801,1.0,8.0,4.0,2.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0
ESFP,SP,Personality in Song's,5RssGW8tVdEQTF3EIjhMZv,50,0.69028,0.1223114191942278,0.7442,0.147541761642497,-4.90192,2.2050846977115484,0.52,0.5046720495044484,0.096142,0.0771710506416937,0.1209427,0.1335294241806284,0.209844,0.1988908583487282,0.5602779999999999,0.1974709767256433,122.97744,23.410427579946475,0.0008763336,0.0030144989678394,0.0,8.0,4.0,4.0,1.0,0.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
ESFP,SP,ESFP | the entertainer,3ftW16TfCeRNh8m4clle3u,44,0.6483863636363636,0.1346907251358909,0.7254999999999999,0.1839505115450196,-5.8468409090909095,2.7262646217957216,0.5909090909090909,0.4973502728147657,0.0833568181818181,0.0798959422019558,0.1225735,0.1848158184790191,0.1674977272727272,0.1211485624378642,0.5950909090909091,0.2242678857228475,125.8376818181818,28.497533326769872,0.0157007027272727,0.0707138123956125,0.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,0.0,3.0,0.0,3.0
ESFP,SP,quartz,7u6DHjtW3y4EWTfEsE2AeI,50,0.6570999999999999,0.1411206243333868,0.80094,0.1103429551675232,-5.820119999999999,2.586249539233149,0.72,0.4535573676110727,0.095908,0.0904275080957568,0.08976788,0.1084969170356015,0.2105139999999999,0.1655006726788228,0.7425400000000001,0.1897150613151099,130.91111999999998,26.427806635760422,0.0409441232,0.1352464690289253,2.0,10.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,4.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0
ESFP,SP,ESFJ/ESFP Anthems,5FkVuulq71HDtxE9nloFnf,30,0.6159666666666667,0.1847873863685493,0.6805666666666668,0.1432169040623187,-6.449600000000001,2.0627395676958185,0.7333333333333333,0.4497764451088036,0.0524066666666666,0.0312192241098812,0.2529903333333333,0.2653137533183778,0.1444133333333333,0.0784668027030334,0.5188333333333334,0.2584408267273966,119.37816666666666,32.09317996954292,0.0209914403333333,0.069129966419917,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0
ESFP,SP,THE ULTIMATE ESFP,1Qt9TO22027Wn7ueghp8nB,50,0.6696799999999999,0.1382857792207639,0.7275800000000001,0.1609460665146266,-6.11422,2.7940290803126326,0.68,0.4712120714991612,0.076288,0.0756534597722417,0.12154256,0.160103154538663,0.192282,0.1403201204389449,0.66986,0.1932782714225311,116.87888,22.333669226711564,0.00266038,0.0127637079614232,3.0,7.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,1.0,8.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0
ESFP,SP,esfp vibes,04Wv8kUazu33LAvT1WOoZc,50,0.7180000000000001,0.1029806797810311,0.7603,0.1419860944614231,-5.21816,1.760007320949523,0.42,0.4985693819032897,0.112114,0.0939276100113751,0.06846796,0.1157986171664922,0.1983099999999999,0.1555413223525622,0.62532,0.1786985193456469,125.66678,24.94781524874084,0.002778275,0.0099053010951168,1.0,2.0,5.0,7.0,2.0,0.0,6.0,2.0,0.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0
ESFP,SP,💜🧡ESFP🧡💜,2pwkgW8JxQaGv6wAgfMZml,50,0.6787800000000002,0.1149230958475435,0.74116,0.1569504484393278,-4.97128,2.18487799164332,0.58,0.4985693819032897,0.097168,0.0899783816212743,0.11698784,0.1402909929858416,0.196906,0.1551557498063129,0.5975379999999999,0.1939535152492756,121.91248000000002,23.147901170992608,0.0076913374,0.0494014623425114,1.0,7.0,4.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,4.0,4.0,0.0,0.0
ESFP,SP,Mbti mitski because I am mentally ill,7kjajGlZkacQbDymISUXnF,16,0.4523749999999999,0.1154439979672683,0.4399375,0.257474521393218,-9.95475,4.112052050578479,0.8125,0.4031128874149275,0.0402374999999999,0.0151190773528016,0.37666370625,0.4101873567055189,0.10566875,0.0236464717241283,0.35375625,0.2500571480515337,115.0195,25.742935610894623,0.026123639375,0.0970979352640278,0.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
ESFP,SP,Ryōta ♡ Kurisa 🐶🦢,7INDg0gPQOT9ALnU9zPnOR,50,0.61996,0.118211840285453,0.63374,0.1641586850506272,-5.842360000000001,2.1787393636444623,0.72,0.4535573676110727,0.056642,0.0372780566301738,0.2581588,0.2652762671803546,0.14653,0.0789555034852685,0.5188,0.2152993170411075,122.30918,29.14493774904161,0.0001097743999999,0.0004809686175988,2.0,5.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,6.0,0.0,5.0,1.0,5.0,1.0,1.0,3.0,0.0,4.0,1.0,0.0
ESFP,SP,ESFP,3a5VsZ5m6sLg1tmbDlcWMZ,11,0.6414545454545455,0.1265380287789908,0.6084545454545455,0.2077163275413676,-6.775363636363637,2.7236637924944875,0.4545454545454545,0.5222329678670934,0.0938818181818181,0.1015578044089356,0.1639245454545454,0.1841457314934905,0.1466636363636363,0.0987897087021444,0.4498999999999999,0.2462367356833663,111.87881818181818,23.53377910076569,0.0294591636363636,0.056282417359372,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
ESFP,SP,esfp,0BBxAmSuKqZ8hV3xekPtsP,22,0.6485454545454545,0.1169357688048187,0.7722727272727272,0.1711313006960505,-5.430136363636364,2.780061155467363,0.5909090909090909,0.5032362797401964,0.0943272727272727,0.0905248462700036,0.1812513772727272,0.2237035924577918,0.2216681818181817,0.1710000790486134,0.5971363636363637,0.2373268382179482,134.25818181818184,24.692258072668707,0.00214252,0.0049099118776312,1.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ESFP,SP,One Song for Every MBTI,5ng1bCMZzaUl7EcM6bR8Du,16,0.5585,0.1538159072831328,0.72275,0.212512431008949,-5.5346875,3.228280630485316,0.6875,0.478713553878169,0.07046875,0.0394292060745162,0.1755116874999999,0.2837242911611479,0.22528125,0.1588507316896379,0.53470625,0.2142677311799422,132.0555625,31.965291045066884,0.0026255012499999,0.0059921662558397,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
ESFP,SP,"esfp, by infp >=]",0Hzo3OBpyG757p8ZiXSi74,35,0.6970857142857143,0.1010577503587084,0.6933142857142858,0.1535640834671064,-5.357057142857143,1.7471342071561435,0.5428571428571428,0.5054326709601878,0.1057971428571428,0.0818325711283654,0.1874496285714285,0.1884963617080751,0.2187914285714285,0.1475840545576108,0.6145999999999999,0.189567960807479,121.08385714285713,26.00143535081325,0.0001287837142857,0.0005006998913878,1.0,3.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
ESFP,SP,ESFP vibe,0JCq4FwG7vvtRSGIAwBzeE,50,0.6805199999999999,0.1035431961520782,0.76506,0.1360545223843165,-5.25304,2.371957591251133,0.56,0.5014265364224069,0.0717199999999999,0.0645712262955112,0.077061658,0.1446253533159187,0.1790959999999999,0.1303382240048355,0.62288,0.2041059788743213,124.57766,19.34196881544252,0.001073884,0.005773261691592,1.0,4.0,7.0,3.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,4.0,6.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0
ESFP,SP,esfp,2qtRZzAArLcDW1U33j0WYJ,34,0.623264705882353,0.1286006995653552,0.624205882352941,0.1755425838713449,-6.532470588235294,1.9140900399215592,0.6764705882352942,0.4748580799338171,0.0868058823529411,0.0918680177843307,0.2150963979411764,0.2214281341319076,0.175735294117647,0.1247844053056576,0.4371147058823529,0.2087557339184969,110.34079411764706,22.06092194532087,0.0325656005882352,0.1394688316220504,0.0,7.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0
ESFP,SP,esfp-6w5,2K0NxTCjJ6p7jn40zF0rXn,16,0.5375625,0.1717362197285903,0.46521875,0.1863200623255585,-12.5315,4.062957182480104,0.625,0.5,0.041325,0.0210316428269405,0.556624,0.3785236914822285,0.15386875,0.0712560895058567,0.36336875,0.1688431687247074,133.099875,34.85353989075811,0.555621875,0.3826563009667857,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0
ESFP,SP,mind and soul,0rOSHQEIYg3gdkhdAIcl5Q,16,0.6060625000000001,0.1375749341268241,0.6953125,0.1790525877128467,-6.7728125,2.618124474218137,0.25,0.4472135954999579,0.09306875,0.0877009214603814,0.249787970625,0.1923540512966315,0.1676,0.1125791691803298,0.4900312499999999,0.2709720224641897,119.9119375,26.06836736856568,0.0156660431249999,0.0533488955970463,3.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
ESFP,SP,Esfp,4XNidONGPjMQ12EDmTUst5,50,0.7042600000000001,0.1214878527563432,0.7585999999999999,0.1521840990379744,-5.27206,2.1378599199065538,0.5,0.5050762722761054,0.159494,0.1351841395871511,0.09163856,0.1042097517705908,0.168256,0.1213410847191351,0.62946,0.1967961972836521,144.62972,29.33748960994921,0.0102928315999999,0.0517834992237427,1.0,5.0,1.0,9.0,1.0,0.0,4.0,3.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0
ESFP,SP,𝑬𝑺𝑭𝑷,0ErECSyB59ru6nZAtYvEYd,50,0.6580400000000001,0.1431601016131155,0.72548,0.1428413191236331,-5.35952,2.137071973996388,0.56,0.5014265364224069,0.094834,0.0782679375280705,0.1462085306,0.1594716474806309,0.1959079999999999,0.1687292020017971,0.5576979999999999,0.2357448659730537,122.20192000000002,27.34203430605465,0.0061236492,0.0364498469100735,1.0,3.0,5.0,5.0,4.0,0.0,4.0,1.0,3.0,1.0,1.0,3.0,5.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0
ESFP,SP,Esfp,07ga5ZjzIZR7DDvwucfRMV,23,0.6403043478260869,0.1325815134455399,0.6346521739130434,0.1824337012066804,-7.084043478260869,3.324786383818322,0.6086956521739131,0.4990108793478453,0.0916695652173913,0.0659439943835442,0.2475284782608695,0.2679653464681699,0.2183434782608695,0.149467615300825,0.5179130434782608,0.2610233206306354,116.02234782608694,29.02999967996852,0.0487818408695652,0.1477770630340293,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0
ESFP,SP,ESFP,73rEnZrzIuDGcY4oq1SY4H,13,0.5467692307692307,0.1126648080562824,0.7284615384615384,0.162813602720317,-4.092461538461539,1.3007181103390937,0.9230769230769232,0.2773500981126146,0.0431230769230769,0.0278678474783561,0.1428953846153846,0.188933271139812,0.2274384615384615,0.1112363365276947,0.5882307692307692,0.1802531339746755,130.04653846153846,30.88537553766449,0.0001869299999999,0.0005387229006641,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ESFP,SP,MBTI Types As Songs - At Their Best / Worst,1l637Lrl1Jz4OZSppxR35p,32,0.628625,0.1501431037807039,0.6406875000000001,0.169949601163062,-6.48796875,2.6208627548265664,0.8125,0.396557769456266,0.0753906249999999,0.0630191489555408,0.2344976875,0.283038161198808,0.173084375,0.1498496130197786,0.522875,0.2159971251302112,115.63228125,25.779177698082503,0.0250646321874999,0.0950373824788374,0.0,2.0,1.0,2.0,4.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
ESFP,SP,MBTI Se: ESTP & ESFP,3j9PaGCIAzSPGIquk9J0sh,50,0.6654800000000001,0.1300130668472227,0.7899400000000001,0.1217983294681191,-5.685779999999999,2.339106887734056,0.66,0.4785181206984066,0.101484,0.0902961100705758,0.1140088799999999,0.1702169652725531,0.208076,0.1742574163912312,0.6502,0.1820375606005193,124.04113999999998,18.95706003535573,0.0121510202,0.0563368450304904,0.0,5.0,0.0,6.0,5.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,4.0,1.0,0.0
ESFP,SP,esfp.,5GY6I00uxy9uF6Qji859hR,50,0.6435600000000001,0.1091810254876304,0.7772199999999999,0.1318923942972807,-4.863659999999999,1.7346076732218156,0.62,0.4903143514780145,0.0661799999999999,0.0336151326467283,0.11370422,0.1625814856398753,0.181644,0.1207200221122225,0.595386,0.2418666271113153,118.71268,20.86174338346513,0.0005120954,0.0016318718627582,2.0,6.0,2.0,5.0,4.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,4.0,0.0,1.0,5.0,2.0,0.0
ESFP,SP,esfp: the entertainer,3VJahQt6NeCYSCwuvCcrI8,50,0.61248,0.1234319179440509,0.72006,0.1494268519431251,-5.58906,2.0440310853700794,0.66,0.4785181206984067,0.079812,0.0779650461712798,0.1013723765999999,0.1700137042795452,0.197174,0.1544659526714346,0.54836,0.207436025053017,128.42896,26.19414496967299,0.0008328576,0.0026947967485307,2.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,3.0,5.0,0.0,4.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ESFP,SP,"ESFP, 7w6 ",6xNsVuwsBnivkcK1ZpU37u,50,0.6069400000000001,0.1457213457673408,0.7271,0.1667731258632639,-6.55302,2.7213167092870503,0.68,0.471212071499161,0.083106,0.076859411570339,0.1953758199999999,0.2353061253784958,0.219866,0.1865798670264073,0.642472,0.2464735536916441,137.52972000000003,30.33442287677381,0.0250744051999999,0.1252498194523864,0.0,3.0,3.0,5.0,5.0,1.0,0.0,2.0,3.0,2.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0
ESFP,SP,Empresses & Goddesses | Queen Archetype | Female Power,1Km2ylvNvwIvLWAASNhe6Y,50,0.7009600000000001,0.1488170990833776,0.62602,0.174166878690103,-6.598860000000001,2.7093857652423647,0.48,0.5046720495044484,0.125632,0.1117887301099347,0.18181024,0.2062733927414878,0.199816,0.1613705601959638,0.456988,0.2257431786570838,126.78662,29.74421375792513,0.0408742742,0.1512156058281799,2.0,2.0,3.0,5.0,3.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,6.0,1.0,0.0,2.0,2.0,0.0
