mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,FMajor_count,F#/Gbminor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,BMajor_count,Fminor_count,F#/GbMajor_count,A#/Bbminor_count,Bminor_count
ENFJ,NF,ENFJ playlist,2AzuEsajGeBZEshyLoTSij,18,0.58,0.1112347808492839,0.6525555555555553,0.1388720198906055,-6.373277777777777,2.669010453455287,0.6666666666666666,0.4850712500726659,0.0756722222222222,0.0986603013646293,0.2064243333333333,0.223133950893918,0.1786055555555555,0.08204256766153,0.474111111111111,0.1903161113049082,142.21533333333332,24.33153381930535,0.0453587022222222,0.1315076255943688,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
ENFJ,NF,me  𓆏,17jeHP53K7sioOUwyBTvo5,50,0.6004,0.1254088822815275,0.6713199999999999,0.1817469018347509,-6.22304,2.070794887900562,0.54,0.5034574339058886,0.067328,0.0764183064935813,0.24411426,0.2847005014026688,0.18616,0.1496225932410051,0.5339820000000001,0.2070649899851518,123.48664,29.06910827297807,0.0465454805999999,0.1815453038181695,1.0,5.0,0.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,5.0,5.0
ENFJ,NF,anime enfj vibes,31wzPwZMlLHbJ2Csd3ZUir,50,0.4923877551020408,0.1072479246742741,0.8395918367346938,0.1737799037057299,-4.434020408163266,2.758878217755935,0.7346938775510204,0.4460712855998855,0.0787897959183673,0.0487842283466096,0.1005417306122449,0.2154121570869368,0.1842755102040816,0.1115818002084349,0.4797755102040816,0.2142597008019825,134.17473469387755,34.03812260342285,0.0637483602040816,0.202885433321121,2.0,3.0,0.0,4.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,4.0,0.0,8.0,2.0,1.0,0.0,8.0,1.0,3.0,0.0,1.0
ENFJ,NF,enneagram 3 (w2) // ENFJ,5Kml6Sbvf4V4umhO9KpjqQ,50,0.60336,0.1389057469315515,0.60222,0.1962477910963689,-6.874840000000001,2.638866565286649,0.68,0.4712120714991611,0.088588,0.0878569585131631,0.30709658,0.2894292865481286,0.14684,0.108599921073373,0.489288,0.2370384801620846,120.74642,27.924961806993416,0.0131532076,0.092911933209507,3.0,5.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,4.0,4.0,3.0,0.0,2.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,5.0,2.0,3.0
ENFJ,NF,enfj 2w3,52kCkVwWl1l8xdgU5b091e,50,0.59804,0.1205250350824784,0.6297999999999999,0.1802635259155611,-6.8904,2.1983697206274084,0.8,0.4040610178208843,0.050236,0.0298019500800103,0.28183284,0.2722596859189178,0.120112,0.0772225451906001,0.4848999999999999,0.1766264650704002,120.09848,24.105837396390623,0.0163344906,0.0733577339250303,1.0,9.0,0.0,2.0,1.0,7.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0
ENFJ,NF,enfj 🧸,0GqRqcOEHkbN74jTAhku5N,50,0.6164999999999999,0.1159486603490298,0.6759000000000001,0.1783563561971324,-6.356220000000002,3.3113936291143005,0.7,0.4629100498862756,0.070676,0.052902990000759,0.21249102,0.2605818827809267,0.149808,0.1111956188389614,0.52908,0.2139336956219122,121.29302,28.39940741081239,0.0197683922,0.1175555150669818,2.0,3.0,4.0,3.0,1.0,6.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,6.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0
ENFJ,NF,happy moments with enfj,2Ywl7rKMsMl3t3a2KDpYpI,11,0.5469090909090908,0.0860365672786339,0.3654545454545455,0.1231238105618597,-8.982727272727272,2.362456564295272,0.9090909090909092,0.3015113445777636,0.0325363636363636,0.005816059271925,0.6935454545454545,0.2031690742393455,0.1344454545454545,0.047641649082213,0.3278181818181818,0.1581732077071323,95.35890909090908,28.710226374776443,0.0165296727272727,0.048550432781904,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
ENFJ,NF,water is enfj,2kODPHDCF7Zq5XltOqLMy2,27,0.6571851851851853,0.1248808777124569,0.8174074074074075,0.1265887524652654,-3.856407407407408,1.9875063475323749,0.5185185185185185,0.5091750772173157,0.0686703703703703,0.0368426572875979,0.0928511851851851,0.1165639942801434,0.2218518518518518,0.1768999529729258,0.5489999999999999,0.2171302338725274,118.9398148148148,18.782941153809336,0.0007322974074074,0.0030929992484039,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0
ENFJ,NF,enfjs,1NdRAJtaeptJDROLIcphrT,19,0.5158421052631579,0.1644760243108381,0.6048947368421053,0.1708748387748055,-7.67663157894737,2.503885540748536,0.631578947368421,0.4955946277833521,0.039878947368421,0.0142566779263991,0.2337201489473684,0.2449539784400745,0.2096473684210526,0.1303198388939946,0.4321,0.2292137793996396,134.80989473684207,24.02345459220758,0.048197837368421,0.089556359113243,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
ENFJ,NF,Aku//Me//Moi ♡♡♡,18ZpYjXVifz39P2CA32X4A,50,0.5448,0.176667911688592,0.6088020000000001,0.2465928748246504,-7.99642,3.874854404585376,0.46,0.5034574339058886,0.0797499999999999,0.0857119219912176,0.32199386,0.350794611338549,0.1819679999999999,0.1298515674427803,0.339894,0.1852475094547391,109.94703999999996,25.60898232561125,0.1220974938,0.2739885301548144,1.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,4.0,2.0,2.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,3.0,0.0,1.0,5.0
ENFJ,NF,enfj-a,7snqtFg6cD8HF6dxVM9bTW,29,0.6297857142857143,0.1149529234216103,0.6614285714285716,0.1709007571167219,-5.734928571428573,2.195857124957704,0.8214285714285714,0.3900210277874797,0.076625,0.0651273545817332,0.2239422142857143,0.2332913154125445,0.1722214285714285,0.1005272189311519,0.5716071428571429,0.1744288753036106,126.24157142857143,32.17279026390281,0.0008351967857142,0.002917556694867,0.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0
ENFJ,NF,savannah’s personality in one playlist,54LfUUyX4iQ5U1ziYOpiE3,50,0.5578599999999999,0.1471366170660202,0.50986,0.1768465274912523,-8.48154,2.795179642359543,0.86,0.3505098327538655,0.050374,0.0364032113967984,0.4301738,0.3365576229456351,0.13594,0.0887340074696993,0.409714,0.2345120518290291,114.09732,26.00891884032185,0.0321480424,0.1299127467373733,0.0,7.0,1.0,3.0,0.0,4.0,0.0,1.0,1.0,4.0,5.0,1.0,0.0,1.0,0.0,3.0,2.0,7.0,5.0,2.0,1.0,1.0,0.0,1.0
ENFJ,NF,𝒔𝒐𝒖𝒍,5DEX93wz2qCwMhOVJrGkHL,50,0.63408,0.1461156712599818,0.71006,0.1511437226548267,-5.798940000000001,2.113274009006608,0.4,0.4948716593053935,0.076952,0.0534158588390208,0.1426323199999999,0.2024932066694664,0.187628,0.1467947755840633,0.52046,0.2287825997736359,124.59142,24.791824393101194,0.0481923869999999,0.1873520367255014,4.0,4.0,2.0,3.0,3.0,2.0,1.0,0.0,6.0,3.0,3.0,2.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0
ENFJ,NF,when the funny enfj juice runs out,6HrLopbllcLHbzd1l0uP41,50,0.48536,0.1383812774879018,0.510784,0.1669319247294463,-7.640479999999999,2.700287650890368,0.88,0.3282607226593159,0.0336999999999999,0.0083134511117679,0.5586655400000001,0.2692875253048015,0.185726,0.1059470618868167,0.383354,0.1954423357830297,123.0532,36.00444542337651,0.1355155095999999,0.2907205659360932,1.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,7.0,2.0,0.0,5.0,0.0,2.0,0.0,9.0,4.0,2.0,1.0,4.0,0.0,0.0
ENFJ,NF,mr. isfp,0JW6J210RSH1y0xhzXSEcE,21,0.5512857142857143,0.1422667012540681,0.4809904761904762,0.2617552328125684,-8.610523809523809,3.6555051855940186,0.8095238095238095,0.4023739080814782,0.0407142857142857,0.0138901506728431,0.4977913333333333,0.3115451997147979,0.1382999999999999,0.0597665876556458,0.4724761904761905,0.2574388508068701,112.48257142857145,27.943515440208,0.0012900752380952,0.0037386848223949,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0
ENFJ,NF,ENFJ,2twSbkXpRa6knaBztst8Ru,43,0.6494651162790698,0.1528901486809292,0.472,0.1799140006198728,-8.657232558139535,2.705954103693497,0.7441860465116279,0.4414814484488266,0.0543813953488372,0.0600133527039487,0.4044644186046511,0.3255776532221309,0.1418325581395348,0.0941689583899731,0.5171860465116278,0.2331010669639074,114.35611627906977,23.25355157739024,0.0478881202325581,0.1240028406186669,0.0,3.0,1.0,3.0,0.0,5.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0
ENFJ,NF,a mistyped enfj,3sfbWtjy8xhGZyC9IMFKXr,50,0.63572,0.1272425034879366,0.57842,0.1696566869550723,-7.153420000000001,1.841155948898209,0.78,0.4184519575964802,0.065082,0.0706663724836643,0.3149639999999999,0.2780734590362916,0.147622,0.0866788472889836,0.4376239999999999,0.2303307245626406,115.40754,32.224222152205535,0.0192755118,0.1144949023247354,0.0,6.0,1.0,2.0,1.0,4.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,7.0,0.0,8.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0
ENFJ,NF,a kpop enfj playlist,4oL9roweiQ4gCS5i751HSB,20,0.7051999999999998,0.0893229504309178,0.7903500000000001,0.1358812465276012,-3.5063000000000004,1.7159796066755326,0.65,0.4893604849295929,0.065665,0.0451111524896822,0.125316,0.1396572355296691,0.190375,0.1499715547590345,0.63365,0.1743506071412609,120.03765,20.146919289833185,0.000233109,0.0008595647635126,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
ENFJ,NF,ENFJ-A,3RRsaa6LnjbTufyzqQqbVn,50,0.67438,0.1087920484039084,0.6572800000000001,0.1478458988133197,-7.475060000000001,2.195430908472765,0.38,0.4903143514780144,0.103816,0.1027354684296975,0.23425566,0.2391819511093465,0.16892,0.1235180826223184,0.5205599999999999,0.2301405116489506,118.93316,26.22931448166268,0.1599878292,0.287138261062795,3.0,4.0,3.0,0.0,3.0,3.0,0.0,1.0,3.0,2.0,3.0,7.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,0.0,3.0
ENFJ,NF,intj,4sxhWBDmOtVDkGlXGMuhCm,50,0.5856999999999999,0.1408818074609684,0.72322,0.1633294267199057,-5.96738,2.309199736723013,0.58,0.4985693819032897,0.095894,0.0930043194300838,0.095323014,0.140322877275922,0.193438,0.1424959202996381,0.4791879999999999,0.1936133635546337,123.20404,29.98144656893183,0.0858108512,0.2178390865833916,0.0,6.0,0.0,2.0,2.0,5.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0
ENFJ,NF,quartz,7u6DHjtW3y4EWTfEsE2AeI,50,0.6570999999999999,0.1411206243333868,0.80094,0.1103429551675232,-5.820119999999999,2.586249539233149,0.72,0.4535573676110727,0.095908,0.0904275080957568,0.08976788,0.1084969170356015,0.2105139999999999,0.1655006726788228,0.7425400000000001,0.1897150613151099,130.91111999999998,26.427806635760422,0.0409441232,0.1352464690289253,2.0,10.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0
ENFJ,NF,mike's repression playlist,4aks7OXm0CfHScMaUc4NCb,22,0.5098636363636362,0.1262821087710804,0.6068363636363636,0.2420489492908693,-8.838181818181818,4.458718699532237,0.6363636363636364,0.4923659639173309,0.0463954545454545,0.0186587519940114,0.3337981818181819,0.354908061208565,0.2169818181818182,0.1505650773281192,0.4340227272727273,0.2561148587791148,125.90313636363636,32.128382615013635,0.0861297554545454,0.2244773132946412,1.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0
ENFJ,NF,enfj trying to become the villain,6iG7vmODsbNRBvd972ceIT,25,0.5760000000000001,0.1248999599679679,0.6856800000000001,0.1475199760484434,-5.7178,1.7001021047768474,0.32,0.4760952285695232,0.083384,0.076602973615041,0.18720528,0.2359874673867802,0.1973,0.1584683433160495,0.4750799999999999,0.1944528477549248,128.51492,28.131592901220504,0.0231663755999999,0.0708652780175528,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0
ENFJ,NF,enfj,5CPgYaNvmnBWFjjF2jnmCa,10,0.5528,0.0766562311738437,0.6135299999999999,0.2045709550905667,-9.6157,3.758587531684387,0.8,0.4216370213557839,0.03454,0.0069900246383288,0.2250358,0.2920317185215028,0.22787,0.1309017956756556,0.542,0.2252371589631199,117.5952,23.90846396757619,0.0013282589999999,0.0030425165661137,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
ENFJ,NF,ENFJ-A,3LvbhoqONTq83FYLPL2jOS,50,0.6209800000000001,0.1598790984539536,0.57536,0.2079916364095598,-7.72798,3.2472622282753325,0.84,0.3703280399090204,0.0944859999999999,0.1038440510710996,0.442944,0.2932401740163562,0.167074,0.1199827059136746,0.58764,0.2483686989381811,122.03145999999998,30.311029580214743,0.0273942642,0.1065390538575134,0.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,8.0,4.0,3.0,0.0,3.0,4.0,2.0,1.0,3.0,0.0,1.0
ENFJ,NF,ꕥ Rory Gilmore Kinnie ꕥ,0P5VIZlRqMTgeCj4LzGMen,50,0.55976,0.1236635593793391,0.487052,0.2044171118281521,-9.50722,3.671392819670285,0.9,0.303045763365663,0.0431619999999999,0.0223993430115023,0.540674,0.2959067342586035,0.172766,0.156575187142061,0.423102,0.1992912180397197,119.75378,26.52864088866205,0.0059786755999999,0.0245267556715276,1.0,12.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0
ENFJ,NF,🎭 ENFJ Vibes,0OmgjkQtjfabFD1s19XENO,50,0.5598399999999999,0.1394504315416157,0.60078,0.1831343089157267,-7.10246,2.5655625807043183,0.6,0.4948716593053936,0.06765,0.0583627056275089,0.245004768,0.2702408207332281,0.170136,0.1103179833620123,0.43006,0.2212670950388665,121.11568,32.58220623657105,0.0174101194,0.0917103695725581,3.0,4.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,5.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0
ENFJ,NF,enfj,6DsXgMMvnK6CopooFkptov,36,0.6490833333333335,0.1182767638090544,0.6880555555555556,0.1469921172705616,-5.622611111111111,1.5444546569263815,0.6944444444444444,0.4671765921511566,0.0647805555555555,0.0392541304064713,0.1466625,0.1746845979534053,0.1626916666666666,0.0968950577392145,0.5512777777777778,0.1850407848650996,117.49972222222222,26.619889515291927,0.0013788991666666,0.0053915388844158,2.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
ENFJ,NF,E.N.F.J,7tT9l15iyXITVN7gIDqw5G,50,0.6639200000000001,0.154159186213075,0.64408,0.1413573904567238,-6.6340200000000005,2.859168849472853,0.64,0.484873221385061,0.101834,0.0937778499803593,0.16294756,0.1986390128228365,0.165252,0.1375738424947689,0.4431599999999999,0.2373101466736846,122.88042,28.829333526023348,0.0179653709999999,0.105465902422099,0.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0,1.0,3.0,3.0,0.0,2.0,6.0,2.0,2.0,5.0,0.0
ENFJ,NF,life as a girlboss crybaby enfj,5R39rsUrHbWs3DBhK6Uwal,50,0.5856800000000001,0.1135883078202566,0.60764,0.1695532858268865,-7.008639999999999,2.43634062964797,0.76,0.4314191105869001,0.05253,0.0335189331207158,0.23675084,0.2929253455595783,0.192612,0.1471283302676508,0.485296,0.2197171948163346,122.99574,30.583709573195183,0.033418087,0.1213603779443808,1.0,5.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,3.0,5.0,2.0,0.0,3.0,2.0,5.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
ENFJ,NF,🌿ˏˋ𝐴𝑟𝑡ℎ𝑖𝑡! 𝐄𝐍𝐅𝐉 . •:◦,1NWBzsL6TIm3BsXgMEysrS,50,0.61016,0.1317574084971222,0.68588,0.1757919270975008,-6.514060000000001,3.24358934723084,0.6,0.4948716593053935,0.0826899999999999,0.085367061587486,0.2008211999999999,0.2740412082273282,0.1834119999999999,0.1002135976760822,0.53838,0.2180880640325586,123.74208,31.192533557051043,0.0229457373999999,0.123319200201349,1.0,2.0,3.0,6.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,6.0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,3.0
ENFJ,NF,* ENFJ/INFJ/ENFP/INFP,2BYY4YEG2MkxjOw9UaA5jY,50,0.47948,0.119896935332146,0.5079800000000001,0.2013152153175893,-8.41042,3.0215161965679496,0.52,0.5046720495044485,0.052004,0.0363357919907057,0.44448984,0.327998813042362,0.141978,0.0739392753879692,0.2346099999999999,0.1142710691509358,115.85116,29.871267490417644,0.0138396546,0.0432385805626475,2.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,6.0,1.0,2.0,2.0,5.0,3.0,2.0,2.0
ENFJ,NF,Enfj power vibe,6q7StemOo4ye8kzjfwHnq6,7,0.5457142857142857,0.0988917156720998,0.6529999999999999,0.1901920082443003,-6.549857142857142,2.671823935602259,0.2857142857142857,0.4879500364742666,0.0848,0.0676809426648299,0.32586,0.3413642021849,0.1417142857142857,0.1048124742666862,0.4307142857142856,0.0849778682672029,118.21985714285714,36.17479575352878,0.0093599571428571,0.0168272237563476,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ENFJ,NF,ʕ•́ᴥ•̀ʔっ,5nSFhs7HP8BR42YWJ90WNp,39,0.6284358974358975,0.1262665924212474,0.542128205128205,0.2044951652352407,-8.009512820512821,2.9133993156105,0.8717948717948718,0.3386884284293705,0.0470051282051282,0.0257264654712034,0.3951376923076923,0.3171955279390528,0.1664820512820512,0.1260152369061916,0.5353333333333332,0.2245011233512316,117.00853846153848,28.83251049536941,0.0456854487179487,0.1446658013292958,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,3.0,0.0,5.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0
ENFJ,NF,ENFJ / 1w2,0dYd2SutCAShYO3QeXmLNL,33,0.5980000000000001,0.1191068322977317,0.669939393939394,0.1702665078990028,-5.4502424242424246,1.9827866127987497,0.7575757575757576,0.4351941398892446,0.0690636363636363,0.0550318704149117,0.2275266666666666,0.2869017442617187,0.1582272727272727,0.097787199675901,0.5195454545454545,0.2062533470802793,125.6607575757576,33.35205606858285,0.0097249484848484,0.0537623093058636,0.0,7.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0
ENFJ,NF,One Song for Every MBTI,5ng1bCMZzaUl7EcM6bR8Du,16,0.5585,0.1538159072831328,0.72275,0.212512431008949,-5.5346875,3.228280630485316,0.6875,0.478713553878169,0.07046875,0.0394292060745162,0.1755116874999999,0.2837242911611479,0.22528125,0.1588507316896379,0.53470625,0.2142677311799422,132.0555625,31.965291045066884,0.0026255012499999,0.0059921662558397,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENFJ,NF,aslan,00qjQEJOSX2bHnK1TspM2t,50,0.4928,0.1246506956192678,0.546,0.2104507310609342,-8.89104,3.7079191532916327,0.74,0.4430874976934519,0.041104,0.0236084381317445,0.348358534,0.3426494867356982,0.15586,0.0953251920789985,0.3679459999999999,0.24881609650831,122.30778000000002,32.932564226030635,0.2584235806,0.3157684212692498,1.0,6.0,1.0,5.0,0.0,2.0,0.0,2.0,3.0,5.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,3.0,2.0,0.0
ENFJ,NF,leo ♌︎ + ENFJ type beat ,76HXbarILL2PiBALUFQdK9,50,0.62,0.0990064932935497,0.6629400000000001,0.1489724546515159,-6.29166,2.343763166363018,0.64,0.4848732213850611,0.061706,0.065602402923885,0.1679496,0.243865046860608,0.1719719999999999,0.1349033456567618,0.512896,0.2309763880148968,124.4555,25.741256359179125,0.0203421449999999,0.0827802327505319,2.0,1.0,3.0,3.0,0.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,4.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,4.0
ENFJ,NF,lvytmtstrn,0uYYl7WHEs1jJ8ZrWZmsim,50,0.5104200000000001,0.1281811680268778,0.5196000000000001,0.2178553161515922,-7.89104,3.2413694130470123,0.92,0.2740475156178696,0.037916,0.0130318817849588,0.4371271399999999,0.377307234158162,0.146412,0.1091830715741563,0.343616,0.1729842311558236,119.99188,27.94119478084687,0.0431842956,0.1764408400932531,3.0,3.0,0.0,7.0,0.0,5.0,0.0,2.0,1.0,4.0,6.0,0.0,0.0,4.0,0.0,6.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0
ENFJ,NF,Jimin and Tooru vibes,1IelZajeHvzGnmc2Px0j4A,43,0.6245813953488373,0.1618740298824601,0.6315348837209303,0.183471075810098,-6.689488372093024,2.31946538762392,0.6744186046511628,0.4741373235154427,0.0659046511627907,0.0414076824795568,0.2159278837209302,0.2888961546056208,0.1787186046511628,0.1699377886950929,0.51,0.2372824316736331,123.78953488372096,26.652595782943774,0.0006401162790697,0.003808460659671,1.0,8.0,1.0,1.0,0.0,7.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0
ENFJ,NF,Heather Lane,4K2Cr6lqnLJuMYoVxYOHd7,20,0.5767000000000001,0.1397498140475177,0.6149500000000001,0.1437224939359107,-6.61165,1.904916941827952,0.4,0.5026246899500346,0.06244,0.0536398751911888,0.191821,0.2509208783010461,0.229755,0.1642428288108478,0.44765,0.2017949128251385,117.89995000000002,25.763447363464383,0.1921678505,0.3429734258825467,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0
ENFJ,NF,Main charcter,6fLZismIME2B5D2zExb2Dj,45,0.5332444444444445,0.131599626200691,0.6389777777777778,0.1534370597773931,-6.594377777777777,2.084115174021306,0.6,0.4954336943068623,0.0816911111111111,0.1004290179503147,0.267108,0.2445550826278016,0.1522866666666666,0.0915357570470786,0.3333311111111111,0.1817808168474808,115.9906888888889,30.215257879409076,0.0620467182222222,0.1648262335862295,1.0,2.0,2.0,1.0,0.0,4.0,0.0,1.0,2.0,6.0,1.0,5.0,0.0,4.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0
ENFJ,NF,enfj af,770G9LasHz0S0fuA2gkL7o,50,0.5853799999999999,0.1313950096899748,0.70706,0.1341458861669272,-6.254599999999999,2.798795994782071,0.5,0.5050762722761054,0.090498,0.0909360180768515,0.12754682,0.1690417474184204,0.2234999999999999,0.1588709577754531,0.5406400000000001,0.2115690421395265,112.43022,32.88154291484535,0.01190277,0.0580822220215435,2.0,7.0,4.0,5.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,3.0,4.0
ENFJ,NF,ENFJ 🍃,3tNfSZ6ZTGe5s1kAa5baaX,21,0.558142857142857,0.1348025540241303,0.6845238095238095,0.1767689506241463,-6.202666666666668,2.253197779453312,0.6190476190476191,0.4976133515281192,0.0702714285714285,0.0559606928375368,0.1581461904761905,0.2471212684791859,0.1687857142857143,0.088452095993901,0.4115714285714285,0.1680242754570218,137.19619047619048,30.55849170462941,0.0107931352380952,0.0369016786464053,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0
ENFJ,NF,"enfj x infp, the star and the moon",7oUNrKZWQIkdg5JesjIoPm,50,0.4802,0.1455503279253732,0.3201224,0.1899907601035763,-12.034319999999996,5.565376997113493,0.9,0.3030457633656631,0.040556,0.0160106872470374,0.70399,0.2956400612507149,0.140998,0.0916942022737111,0.296942,0.1505135617864139,122.15558,33.09034867622095,0.1009266416,0.2450257040598086,0.0,5.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,3.0,2.0,1.0,1.0,9.0,0.0,4.0,1.0,3.0,6.0,4.0,0.0,2.0,0.0,0.0
