mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,Dminor_count,D#_Ebminor_count,D#_EbMajor_count,Gminor_count,G#/Abminor_count
INTP,NT,INTP Vibes,6Uq6POOmbERlUF2frVq9yn,50,0.6242399999999999,0.1533723706592313,0.64038,0.1844290572086111,-6.770160000000001,2.5684704362793074,0.56,0.5014265364224069,0.0797819999999999,0.0678087336798535,0.262514688,0.2599640335310806,0.16666,0.1408278251146789,0.500672,0.2313728495881282,133.07291999999998,28.78334243602344,0.0535106062,0.1398128328730543,1.0,4.0,0.0,2.0,1.0,1.0,1.0,6.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0
INTP,NT,intp,2uydI6dIZRpDGgUkTQuGN5,15,0.5147333333333334,0.1109327123380054,0.6916666666666667,0.117845338514189,-6.354933333333335,1.9380902406627976,0.4,0.50709255283711,0.0519866666666666,0.0316537938747737,0.0855205333333333,0.117611458689113,0.2121333333333333,0.1837479005387026,0.3969999999999999,0.2349218715111168,124.27553333333331,28.40613837552587,0.1275926426666666,0.2988450813013374,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
INTP,NT,for the intp,0lGr7PfUUbM3qAhJ0pztvm,50,0.5095,0.130548958679282,0.52518,0.1753575577533642,-8.16534,2.334923165366104,0.86,0.3505098327538655,0.040438,0.0191597035680703,0.4195399999999999,0.329393306581066,0.165472,0.1233034998592944,0.3651079999999999,0.2055158019049947,112.9861,25.53366747461245,0.1320068262,0.2303082028915901,0.0,5.0,2.0,3.0,6.0,0.0,3.0,0.0,2.0,1.0,1.0,4.0,2.0,1.0,9.0,2.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0
INTP,NT,Iɴᴛᴘ,0t14l1dHVPs9eWAM9X3mww,50,0.5253199999999999,0.1845312251658902,0.405128,0.1676646385996006,-10.96768,3.86729846349028,0.82,0.3880879344916035,0.0361499999999999,0.0165336669513191,0.5591994,0.3076067164974239,0.153784,0.095019287752003,0.348156,0.2286279012022882,123.20762,36.07804701086187,0.3633728072,0.326155429982277,1.0,5.0,2.0,1.0,5.0,1.0,4.0,0.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0
INTP,NT,Intpoder,7l0QcZ3XhLp8LnZG4cK21t,25,0.62932,0.1175357108853872,0.57528,0.1131578985312116,-8.68704,1.850832998949392,0.72,0.4582575694955839,0.0938479999999999,0.0615808555207433,0.366824,0.1867016543401084,0.160628,0.1054424033931953,0.75976,0.1625146865158141,128.94948,37.99531985446804,0.0001162816,0.000340334110222,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0
INTP,NT,Intp 🎧,32VMVyaX1z2ItI5HNOezCo,24,0.5559166666666666,0.172277308472395,0.7062083333333334,0.1876759416067254,-7.406083333333334,3.93395316075503,0.7083333333333334,0.4643056214875366,0.0883125,0.0889753816097952,0.1164217666666666,0.211897645057359,0.178225,0.1381028484106335,0.4661416666666667,0.2167397435849626,119.91770833333334,35.54860077779516,0.2469315308333333,0.335886280778648,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
INTP,NT,intp,0L2j9eX3e5WvCnjOSOCJXR,37,0.5201891891891892,0.13491393096626,0.6335675675675677,0.1908575007317909,-7.714621621621621,3.7466829577889538,0.5675675675675675,0.5022472023339226,0.0606918918918918,0.0499831325903403,0.1917051081081081,0.2441097852519758,0.1397972972972973,0.1054179630657742,0.3738918918918918,0.2428384950016258,119.30689189189192,28.59319734539025,0.1378937654054053,0.2686021402672048,0.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0
INTP,NT,INTP BI & LEO ♌︎,3h7ECcB6HaJ4A23R0GaCRT,50,0.6689799999999999,0.1416117846473958,0.6021759999999999,0.2091866021385827,-6.983440000000001,3.105806675981528,0.5,0.5050762722761054,0.120762,0.1011872519396689,0.3523104199999999,0.3355039764280359,0.188042,0.1613597604163834,0.484396,0.2029046121120132,122.47128,36.06590829048895,0.0031265666,0.0116616101376767,2.0,5.0,1.0,4.0,1.0,6.0,1.0,5.0,1.0,2.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,4.0
INTP,NT,✨INTP✨,7tIRXeVxMde8kxmZRRmhYk,49,0.5764285714285714,0.1392458856364045,0.7016122448979593,0.1736360917175307,-7.161734693877551,3.0935068273152813,0.673469387755102,0.4738035414793428,0.0678020408163265,0.0590057924056186,0.1871069265306122,0.234258543625267,0.1750183673469388,0.1359962846818946,0.4273877551020408,0.2342441831656418,120.83720408163263,31.015893439210863,0.1901881312244897,0.3096640224061447,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,3.0,3.0,4.0,5.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0
INTP,NT,intp’s mind going BOOM,1py9VerSMee3KHpOJhYziQ,50,0.5603199999999999,0.1586097045181881,0.5458479999999999,0.2163646866958182,-8.87484,3.89377882855643,0.64,0.4848732213850611,0.0745,0.0932087672148617,0.310837338,0.3100098936469444,0.1694,0.1063727216835563,0.4118499999999999,0.257425116712192,115.82672,30.17040953233104,0.1193077445999999,0.2494413135677989,0.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0
INTP,NT,Intp vibes,2oJVttCrDnFoIVeUXDqQEA,47,0.570872340425532,0.1454200238920044,0.6408659574468085,0.183424291071389,-7.525829787234044,3.5244021591035035,0.574468085106383,0.4997686791456113,0.0717042553191489,0.0769083106196474,0.2649877106382979,0.3026245651754944,0.2177574468085106,0.1597484418440454,0.4623787234042553,0.2178251731531607,125.78295744680852,31.4714561067074,0.133308464680851,0.2802342816510595,1.0,1.0,1.0,4.0,1.0,2.0,0.0,3.0,3.0,3.0,4.0,0.0,2.0,4.0,7.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0
INTP,NT,INTP list,3pSkTFL7RGadEPmARnQtpv,50,0.6786999999999999,0.123086040920113,0.7894,0.1048423500659296,-5.1054,2.429854165440001,0.56,0.5014265364224069,0.1172219999999999,0.0979846516302529,0.054381108,0.0761573022291358,0.163672,0.1613149069367118,0.5502239999999999,0.2214115261273468,120.78488,25.855528504174963,0.07399377,0.2319232480212849,2.0,0.0,1.0,7.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,5.0,5.0,1.0,5.0,4.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0
INTP,NT,Intpesado,0Ba4XaaSdcpqsjMvll2dOr,50,0.6537000000000001,0.1059520973778976,0.5974799999999999,0.1393063340048741,-6.852700000000001,2.2692293958567538,0.84,0.3703280399090204,0.0612659999999999,0.0602377453368343,0.32358,0.1809363581878603,0.1680259999999999,0.1381172554352988,0.68522,0.1882784834943673,133.34794000000002,27.786142355431902,2.22564e-05,7.664872811384007e-05,0.0,7.0,0.0,1.0,9.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,0.0,4.0,2.0,5.0,0.0,0.0,2.0,1.0,1.0
INTP,NT,intp,5Wrx2z1tpc3D6fiEjVu424,50,0.5484800000000001,0.1361997692467103,0.61444,0.1968970683128727,-7.061380000000001,3.068639723169249,0.6,0.4948716593053935,0.101356,0.1190330551929649,0.2553015999999999,0.2895835890769604,0.187806,0.1148382418883187,0.4184479999999999,0.2047506768970396,127.99885999999998,34.184157458437745,0.0194122892,0.0669534129990106,0.0,7.0,6.0,0.0,3.0,2.0,3.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0
INTP,NT,intp?!,5CWZYyvcOmAVdc09GZFy8j,50,0.56324,0.1472491377612398,0.65578,0.1653045785012302,-6.7130800000000015,2.8337714167605297,0.54,0.5034574339058886,0.074082,0.0799019646510775,0.1682909479999999,0.1993450007435384,0.153658,0.0963928337797039,0.4461579999999999,0.2346236570444207,126.14708000000002,29.92993915377329,0.0857164486,0.205554659061015,1.0,8.0,1.0,0.0,1.0,6.0,6.0,3.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0
INTP,NT,INTP,3hFfO2L9u9NRORDZSiIRyt,19,0.5396315789473684,0.1482401244701446,0.6763684210526316,0.1993300474997618,-8.207894736842103,3.907966107761837,0.7894736842105263,0.4188539082916955,0.0541684210526315,0.0506449081857811,0.2505593894736842,0.3184771326309942,0.1949526315789473,0.1515936577697873,0.4414315789473684,0.2427849644178329,120.71057894736845,34.94762792509161,0.25360835,0.3637375869274306,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
INTP,NT,INTP,1mN8Io042jecPwuy6biTfw,38,0.6173157894736844,0.1625025746595465,0.6433421052631578,0.2019683245590204,-6.809552631578948,2.967648898310165,0.5,0.5067117097095317,0.1177263157894736,0.1310616786596554,0.2071720789473684,0.2395132248922612,0.1754631578947368,0.1416253726333737,0.519621052631579,0.2495785368001312,116.20744736842104,31.478078067036627,0.0291364965789473,0.0921045567429223,0.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0
INTP,NT,INTP,65ZJyuijfcEufuh4Iyceva,46,0.6274347826086956,0.121795575941167,0.7240217391304348,0.1220911297406681,-5.6065434782608685,1.7409010528589528,0.5,0.5055250296034367,0.0696347826086956,0.0523518575172576,0.1268557195652173,0.1757764112065497,0.186941304347826,0.1332365591738359,0.5066065217391305,0.2010667267928445,133.42608695652171,27.02712394353009,0.0223891876086956,0.1047814297567437,2.0,8.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
INTP,NT,intp 9w1,37JNuHlTrRrZPSUxcUnLbv,33,0.411,0.1434910711507862,0.5591878787878789,0.218444935506605,-8.000030303030304,3.390627057463417,0.7272727272727273,0.4522670168666455,0.0395787878787878,0.0209126121870236,0.2701435757575757,0.3423916123214241,0.1478121212121212,0.0852182116597435,0.359469696969697,0.2218122777328394,110.49260606060606,31.26661170376017,0.1236144221212121,0.2824058417772503,2.0,2.0,0.0,0.0,5.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0
INTP,NT,A playlist of a cringe INTP guy,3pKv8DEeCc8zqyN9ZMjKVY,50,0.53896,0.1562326836118852,0.529322,0.2233254340779895,-10.36212,4.077958380946854,0.4,0.4948716593053935,0.05888,0.0540248997770321,0.3336300239999999,0.2801311904987394,0.1774879999999999,0.1290205815569986,0.3935579999999999,0.2361448942008758,121.57980000000002,32.181231036435015,0.3709782094,0.416472211698676,1.0,4.0,3.0,0.0,2.0,7.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,0.0,4.0,0.0,6.0,1.0,1.0,1.0,0.0
INTP,NT,INTPvibes,443F3Yi6RUoPSwPXfWBltU,20,0.5406000000000001,0.1143417776023407,0.5881500000000001,0.1395154301973724,-6.629549999999999,1.9488148483521708,0.55,0.5104177855340405,0.047865,0.0546193553027149,0.2799185,0.2482709909559776,0.163545,0.1103552468168143,0.32575,0.1715047567239677,119.1113,29.83457841269352,0.0097193594999999,0.0361949099166307,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
INTP,NT,INTPs rock,1tifFJjebQ9mPCxVa9hIOV,16,0.6620625,0.1597616844970449,0.82525,0.1160002873559659,-4.6655625,2.2225753221207145,0.4375,0.51234753829798,0.118225,0.109113246980679,0.1066004374999999,0.1760660517733685,0.1791875,0.1276425680040427,0.6898124999999999,0.2253318201379172,127.016125,32.39738079716734,0.0211717875,0.0844876508576164,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
INTP,NT,intp,1iOerOKxBHVnHiMgrG0dZu,50,0.6793,0.1223229666222386,0.75922,0.1280024377956633,-3.50686,1.577598743764247,0.54,0.5034574339058886,0.0854999999999999,0.0598600578901511,0.1918404,0.1737307845744591,0.1730259999999999,0.1570515472508232,0.57594,0.1767454540015218,124.25914,28.87066086348364,1.11156e-05,7.376194838278393e-05,2.0,5.0,2.0,4.0,4.0,0.0,1.0,7.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
INTP,NT,INTP x ENTJ.,6Ef5Yp7qakhmM99Z7GgRtS,40,0.59965,0.1166103637035616,0.5625,0.1891877374461674,-8.18815,3.663027692273016,0.525,0.505736325340815,0.067235,0.065546360770499,0.3206047499999999,0.3110510657390065,0.1730875,0.1163023010277912,0.3839375,0.2195264188148941,119.64745,27.19721296991236,0.0583395715,0.1938521683850667,2.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
INTP,NT,✨Intp healing✨,6rJuTp5DlDHJwZwpetB2Y4,50,0.7446,0.1260752933442422,0.6642800000000001,0.1257394520264756,-5.89946,1.6563391180182734,0.58,0.4985693819032897,0.13387,0.1115772218177681,0.1508796,0.1893589197843015,0.157304,0.1318364477800631,0.5511839999999999,0.2070995298135164,120.78486,21.116267453886863,0.0090612558,0.0585033512483981,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0
INTP,NT,KAKASHI HATAKE,3FGoEXl1vh4fO3l42uT2Cd,50,0.634,0.1251293208595631,0.6858200000000001,0.175432025326632,-5.813460000000001,2.1145460284729234,0.62,0.4903143514780145,0.10764,0.0943492599713577,0.1559586,0.2063868948636744,0.2329079999999999,0.1858770043631551,0.455936,0.2309069162750944,120.26622000000002,29.704939482255977,0.0519202022,0.1268116013516087,1.0,6.0,3.0,4.0,6.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0
INTP,NT,INTP,63bQe1jFA0ny9r0lzyHcT3,13,0.5266153846153846,0.1418793727440899,0.7945384615384614,0.1533452615204305,-6.9436923076923085,2.970431769530466,0.6923076923076923,0.4803844614152613,0.0722076923076923,0.0588720145957661,0.1246467999999999,0.2017005617702968,0.1924230769230769,0.164146982680392,0.3980615384615384,0.1981789996377918,118.71192307692309,30.76976708952457,0.24487418,0.3535640235234083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
INTP,NT,INTP,1SvNl24dIM0KCZJW0Hq2yV,31,0.5576451612903227,0.1608949032520083,0.5959354838709677,0.2125671557388975,-7.192935483870968,3.423510410241549,0.7741935483870968,0.4250237185032415,0.0472903225806451,0.0412158250743466,0.2167583999999999,0.2934124246211125,0.1283258064516129,0.0836848730565723,0.4458258064516129,0.2302137426650024,123.135,31.00450442005699,0.0865292435483871,0.2180467704064867,0.0,5.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
INTP,NT,INTP,6sTYvyeEySWaET5iRtB5nI,50,0.6429,0.1604364264709717,0.6581600000000001,0.1582368877760847,-7.20066,3.0361458154464622,0.58,0.4985693819032897,0.124258,0.1113032685403043,0.268382568,0.2764166665971319,0.190984,0.1424884203816476,0.497376,0.2133643492589469,118.73708000000002,28.524087110069924,0.1089045531999999,0.2582029578509657,2.0,5.0,1.0,3.0,1.0,2.0,0.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0
INTP,NT,INTP,0TFpTwHe2m5fxaOvsoozSi,39,0.6067435897435898,0.1450010377365257,0.6643846153846154,0.1741678886629092,-7.04448717948718,2.9230747048432524,0.5897435897435898,0.49831023511298,0.0826076923076923,0.0720896020848009,0.2541894974358974,0.2856470212838469,0.1591179487179486,0.1150875178923799,0.4780051282051282,0.2445617153288478,119.16105128205128,29.48831337643397,0.1406282364102564,0.2804664331973482,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,3.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0
INTP,NT,INTP ig?,0HrmukVGhOKZc47t4JS3lu,50,0.60868,0.1331784808259278,0.55394,0.1773980201440264,-7.371480000000002,2.426220536436985,0.58,0.4985693819032897,0.08927,0.0977172206117306,0.3013532,0.2502817203297606,0.1652099999999999,0.108152602410498,0.4347000000000001,0.1875018639363135,125.05050000000004,29.61454460451237,0.010039767,0.0370429988222222,3.0,4.0,1.0,1.0,3.0,4.0,4.0,0.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0
INTP,NT,INTP,1sPzfyHnK4NWM3coKXQ4Mz,20,0.6154499999999999,0.1768753575410185,0.62675,0.1383423956025506,-7.00155,2.090620217089957,0.8,0.4103913408340616,0.0514749999999999,0.029145964331998,0.29090692,0.2094251166504242,0.17397,0.1128265697524535,0.51185,0.2131809893272059,133.38084999999998,28.49937434821112,0.0386929995,0.1427095606225433,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0
INTP,NT,INTP,0ANQPsKTFSbpls3SEYtpqJ,50,0.59758,0.1466052717820396,0.55708,0.1550492798553849,-7.22594,2.4737655376171044,0.58,0.4985693819032897,0.0560239999999999,0.047792602791987,0.3506685,0.2809139904255865,0.147032,0.1041229344847439,0.408228,0.2026746211471551,118.02356,33.15222551101299,0.0370249752,0.1615822526297911,2.0,3.0,1.0,3.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,3.0,4.0,1.0
INTP,NT,intp,6KB9mVzLbjSV7vwlV6j44N,47,0.6015744680851064,0.1472037547785604,0.7048297872340427,0.1864347792648114,-7.102446808510639,3.139239196175533,0.6595744680851063,0.4789751624985074,0.1173808510638297,0.1223807825179048,0.1631707234042553,0.2160982159952831,0.1950936170212766,0.1418530292764085,0.5000021276595744,0.2323146577656389,124.48668085106382,32.60045599981586,0.1760942604255319,0.3225062459088861,0.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,2.0,6.0,5.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0
INTP,NT,💕INTP x INFP 💕,7LYcZBKBfQX3mzhXte42ao,50,0.59804,0.1633450036091757,0.56466,0.1921262988085638,-8.91734,3.155914419121077,0.72,0.4535573676110727,0.05595,0.0415514348090878,0.3671659445999999,0.3039676722511464,0.157832,0.1025487727466142,0.4921000000000001,0.2075231238652105,118.26864,27.898158310774942,0.1845653545999999,0.2789666496827901,1.0,6.0,1.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,5.0,5.0,3.0,1.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0
INTP,NT,💕INTP x INFP 💕,7LYcZBKBfQX3mzhXte42ao,50,0.59804,0.1633450036091757,0.56466,0.1921262988085638,-8.91734,3.155914419121077,0.72,0.4535573676110727,0.05595,0.0415514348090878,0.3671659445999999,0.3039676722511464,0.157832,0.1025487727466142,0.4921000000000001,0.2075231238652105,118.26864,27.898158310774942,0.1845653545999999,0.2789666496827901,1.0,6.0,1.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,5.0,5.0,3.0,1.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0
INTP,NT,intplere terapi,0SaFE0Bspoip6LUGEIJ8Fn,50,0.5356200000000001,0.1453361887318573,0.5679000000000001,0.2147028558881567,-8.65408,3.679979463341099,0.62,0.4903143514780145,0.054958,0.0447231852850489,0.304196788,0.3486161030188292,0.195556,0.1226408364256526,0.4380399999999999,0.1907490027256141,125.50756,30.89473435760436,0.1412926054,0.2708115177373394,0.0,5.0,2.0,1.0,2.0,5.0,3.0,1.0,5.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0
INTP,NT,Intp,368g8tTWyozyKkPepWdfbT,31,0.6382903225806452,0.1718862401994193,0.6784838709677422,0.1681931173716177,-7.117096774193549,2.7899479965863008,0.7419354838709677,0.4448027229745693,0.091,0.0825298814571627,0.1726689806451612,0.1912524392599432,0.1448903225806451,0.1210988338915469,0.509774193548387,0.2374970469539104,115.71025806451613,30.958680206546,0.1060315493548387,0.2490703252968942,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
INTP,NT,INTP,0IZDidAmkEvvmEhLcnO6Y2,27,0.5373333333333333,0.1454042111336003,0.6933703703703702,0.1460858936348349,-7.0616666666666665,2.669369617315323,0.5925925925925926,0.5007117441325404,0.0547629629629629,0.0427370506536833,0.1109841999999999,0.1835882313095175,0.2026925925925926,0.1540975213845638,0.4207185185185185,0.2514006930977488,120.54177777777775,34.82590249240149,0.1835044166666666,0.3073399210738969,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
INTP,NT,INTP Playlist,10j8tsSRmoBdmdhJuHzHIK,50,0.480062,0.203272473105556,0.5666635999999999,0.2606280922941691,-10.6608,6.477480459410187,0.64,0.4848732213850611,0.056366,0.0469936322651206,0.3121312072,0.348801491198732,0.2023499999999999,0.1802716184777055,0.323016,0.2272503540420672,120.9998,38.27571193115465,0.4581889906,0.4033408935991309,3.0,3.0,2.0,2.0,6.0,0.0,3.0,1.0,3.0,3.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0
INTP,NT,Intp bitches,3oOzFTmC1yZJjFTGwKcVP5,50,0.6125400000000001,0.1746495277721082,0.6381600000000001,0.1684819811112858,-7.458060000000001,2.749984463110099,0.58,0.4985693819032897,0.089834,0.0922759583742024,0.2130065679999999,0.2581586603913447,0.217116,0.1466547888263942,0.470194,0.205227867791797,122.0017,31.799812243862345,0.1470121508,0.2863039997930721,0.0,3.0,1.0,3.0,1.0,2.0,2.0,5.0,0.0,1.0,4.0,5.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0
INTP,NT,Intp moment,7bswQWb3zMofz2YQDCuMkv,22,0.5414545454545455,0.1418469085124714,0.6272272727272727,0.186377224190537,-8.580227272727273,2.8429016352649645,0.6818181818181818,0.4767312946227962,0.0682772727272727,0.0705299864077966,0.2558195636363636,0.3332174926951129,0.129640909090909,0.0998130331173568,0.4345454545454545,0.2694395819319951,122.42459090909092,26.587700132739663,0.2239078409090909,0.3547590134255924,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
INTP,NT,intp ,6kZ2dbcoytJ0QPVR0k6CRS,50,0.57674,0.1217603551310222,0.59674,0.1619652028639964,-7.69504,2.697767020394188,0.46,0.5034574339058886,0.0542719999999999,0.0498864467300181,0.2546288,0.2815393445491106,0.191704,0.1449881725788524,0.379604,0.2274010822941954,118.07302,30.644578605318607,0.138957335,0.238525377479743,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,5.0,2.0
INTP,NT,INTP,6eQN3c8eMK1HvE6KoF6JEj,50,0.58428,0.1683764053469221,0.6407600000000001,0.1992970872330848,-7.66236,3.4288866447955293,0.48,0.5046720495044484,0.068424,0.0570205389418978,0.211650508,0.2676161891815483,0.171952,0.1425395888294668,0.467884,0.2510392345626394,123.01998,29.672137317685625,0.138017679,0.2683367140409154,2.0,2.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,6.0,4.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0
INTP,NT,INTP,6aISf9iD9cNdYVtqOxvI9d,25,0.52056,0.1258279513197816,0.6777599999999999,0.1867034814886963,-7.59092,2.693828222684834,0.68,0.4760952285695233,0.047896,0.0241924829923125,0.1520043411999999,0.1898355230024303,0.1965599999999999,0.1271627107292071,0.5209600000000001,0.2024558552705585,121.35976,33.00030391814596,0.154862052,0.299362700003122,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
INTP,NT,MBTI: The Logician (INTP),25TzridCoh9cAVHcCTs4Rx,50,0.66888,0.1292358451570979,0.293306,0.106751415246557,-13.80994,2.679143043084135,0.66,0.4785181206984066,0.1219139999999999,0.1170977334868403,0.736038,0.2327698775045203,0.148204,0.1297151006267668,0.344088,0.2120385233000487,114.98492,39.85484735982691,0.7517756,0.2590835571871258,2.0,6.0,3.0,7.0,1.0,1.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0
